"geo_entity2","index","value","Iteration"
"O'ahu Island","beta_S_PIE",1.0688205412341,10
"O'ahu Island","beta_S_PIE",1.04719803673495,10
"Hawai'i Island","beta_S",4.5,11
"Hawai'i Island","beta_S",1.8,11
"Hawai'i Island","beta_S",3,11
"Hawai'i Island","beta_S",2.25,11
"Hawai'i Island","beta_S",3,11
"Kaua'i Island","beta_S",1.33333333333333,11
"Kaua'i Island","beta_S",6,11
"Kaua'i Island","beta_S",12,11
"Kaua'i Island","beta_S",4,11
"Kaua'i Island","beta_S",6,11
"Maui Nui","beta_S",1.4,11
"Maui Nui","beta_S",7,11
"Maui Nui","beta_S",2.33333333333333,11
"Maui Nui","beta_S",7,11
"Maui Nui","beta_S",2.33333333333333,11
"O'ahu Island","beta_S",4,11
"O'ahu Island","beta_S",1.6,11
"O'ahu Island","beta_S",4,11
"O'ahu Island","beta_S",2,11
"O'ahu Island","beta_S",8,11
"Hawai'i Island","beta_S_PIE",2.3020129470306,11
"Hawai'i Island","beta_S_PIE",2.72558446560728,11
"Hawai'i Island","beta_S_PIE",1.68937056806086,11
"Hawai'i Island","beta_S_PIE",1.54461368698846,11
"Hawai'i Island","beta_S_PIE",2.6258889677413,11
"Kaua'i Island","beta_S_PIE",0.931445127263819,11
"Kaua'i Island","beta_S_PIE",3.0644605459824,11
"Kaua'i Island","beta_S_PIE",3.35565362953728,11
"Kaua'i Island","beta_S_PIE",1.44591944693191,11
"Kaua'i Island","beta_S_PIE",3.23864435430202,11
"Maui Nui","beta_S_PIE",1.1632790868419,11
"Maui Nui","beta_S_PIE",2.95372508090685,11
"Maui Nui","beta_S_PIE",1.54430878977805,11
"Maui Nui","beta_S_PIE",2.95372508090685,11
"Maui Nui","beta_S_PIE",1.76283644610244,11
"O'ahu Island","beta_S_PIE",1.76481355354416,11
"O'ahu Island","beta_S_PIE",1.07284913184013,11
"O'ahu Island","beta_S_PIE",1.05889120538496,11
"O'ahu Island","beta_S_PIE",0.665852441747425,11
"O'ahu Island","beta_S_PIE",1.97172272878726,11
"Hawai'i Island","beta_S",6,12
"Hawai'i Island","beta_S",1.5,12
"Hawai'i Island","beta_S",1.2,12
"Hawai'i Island","beta_S",3,12
"Hawai'i Island","beta_S",6,12
"Kaua'i Island","beta_S",2.44444444444444,12
"Kaua'i Island","beta_S",1.29411764705882,12
"Kaua'i Island","beta_S",11,12
"Kaua'i Island","beta_S",7.33333333333333,12
"Kaua'i Island","beta_S",7.33333333333333,12
"Maui Nui","beta_S",1.33333333333333,12
"Maui Nui","beta_S",1.6,12
"Maui Nui","beta_S",2,12
"Maui Nui","beta_S",2,12
"Maui Nui","beta_S",2.66666666666667,12
"O'ahu Island","beta_S",1.16666666666667,12
"O'ahu Island","beta_S",14,12
"O'ahu Island","beta_S",2.8,12
"O'ahu Island","beta_S",14,12
"O'ahu Island","beta_S",14,12
"Hawai'i Island","beta_S_PIE",3.57880319002326,12
"Hawai'i Island","beta_S_PIE",1.30737901393658,12
"Hawai'i Island","beta_S_PIE",2.49484068063098,12
"Hawai'i Island","beta_S_PIE",1.80446263023604,12
"Hawai'i Island","beta_S_PIE",3.57880319002326,12
"Kaua'i Island","beta_S_PIE",1.01745503357737,12
"Kaua'i Island","beta_S_PIE",0.556934670410567,12
"Kaua'i Island","beta_S_PIE",3.34743369893213,12
"Kaua'i Island","beta_S_PIE",1.57943605733373,12
"Kaua'i Island","beta_S_PIE",1.78772744480451,12
"Maui Nui","beta_S_PIE",1.26196145440983,12
"Maui Nui","beta_S_PIE",0.947067012485864,12
"Maui Nui","beta_S_PIE",1.38555145727458,12
"Maui Nui","beta_S_PIE",1.09479138609985,12
"Maui Nui","beta_S_PIE",1.42354834979218,12
"O'ahu Island","beta_S_PIE",0.791207052834337,12
"O'ahu Island","beta_S_PIE",1.9191384075887,12
"O'ahu Island","beta_S_PIE",1.04423707471738,12
"O'ahu Island","beta_S_PIE",1.9191384075887,12
"O'ahu Island","beta_S_PIE",1.9191384075887,12
"Hawai'i Island","beta_S",2.6,13
"Hawai'i Island","beta_S",2.6,13
"Hawai'i Island","beta_S",1.85714285714286,13
"Hawai'i Island","beta_S",3.25,13
"Hawai'i Island","beta_S",6.5,13
"Kaua'i Island","beta_S",1.66666666666667,13
"Kaua'i Island","beta_S",2.5,13
"Kaua'i Island","beta_S",7.5,13
"Kaua'i Island","beta_S",5,13
"Kaua'i Island","beta_S",7.5,13
"Maui Nui","beta_S",4.25,13
"Maui Nui","beta_S",2.83333333333333,13
"Maui Nui","beta_S",2.83333333333333,13
"Maui Nui","beta_S",1.7,13
"Maui Nui","beta_S",17,13
"O'ahu Island","beta_S",1.85714285714286,13
"O'ahu Island","beta_S",2.6,13
"O'ahu Island","beta_S",6.5,13
"O'ahu Island","beta_S",6.5,13
"O'ahu Island","beta_S",13,13
"Hawai'i Island","beta_S_PIE",0.57204303230352,13
"Hawai'i Island","beta_S_PIE",1.55050333048932,13
"Hawai'i Island","beta_S_PIE",0.859936538358071,13
"Hawai'i Island","beta_S_PIE",1.41790963285322,13
"Hawai'i Island","beta_S_PIE",0.933337257865635,13
"Kaua'i Island","beta_S_PIE",0.889718908097126,13
"Kaua'i Island","beta_S_PIE",1.63884419497758,13
"Kaua'i Island","beta_S_PIE",2.92718101267809,13
"Kaua'i Island","beta_S_PIE",1.3568933603264,13
"Kaua'i Island","beta_S_PIE",3.09356185810866,13
"Maui Nui","beta_S_PIE",2.17626624271668,13
"Maui Nui","beta_S_PIE",1.73232840603996,13
"Maui Nui","beta_S_PIE",1.22517968728467,13
"Maui Nui","beta_S_PIE",0.978103955874431,13
"Maui Nui","beta_S_PIE",3.62750789607898,13
"O'ahu Island","beta_S_PIE",1.27666851710183,13
"O'ahu Island","beta_S_PIE",2.47091837175045,13
"O'ahu Island","beta_S_PIE",2.75442525194404,13
"O'ahu Island","beta_S_PIE",1.65265994774151,13
"O'ahu Island","beta_S_PIE",3.0773578676892,13
"Hawai'i Island","beta_S",1.8,14
"Hawai'i Island","beta_S",9,14
"Hawai'i Island","beta_S",1.8,14
"Hawai'i Island","beta_S",3,14
"Hawai'i Island","beta_S",2.25,14
"Kaua'i Island","beta_S",1.33333333333333,14
"Kaua'i Island","beta_S",20,14
"Kaua'i Island","beta_S",3.33333333333333,14
"Kaua'i Island","beta_S",10,14
"Kaua'i Island","beta_S",6.66666666666667,14
"Maui Nui","beta_S",2.4,14
"Maui Nui","beta_S",2,14
"Maui Nui","beta_S",2,14
"Maui Nui","beta_S",2.4,14
"Maui Nui","beta_S",6,14
"O'ahu Island","beta_S",2.33333333333333,14
"O'ahu Island","beta_S",3.5,14
"O'ahu Island","beta_S",3.5,14
"O'ahu Island","beta_S",1.75,14
"O'ahu Island","beta_S",7,14
"Hawai'i Island","beta_S_PIE",1.54286223365313,14
"Hawai'i Island","beta_S_PIE",4.5209451497743,14
"Hawai'i Island","beta_S_PIE",0.90418902995486,14
"Hawai'i Island","beta_S_PIE",2.05008631525877,14
"Hawai'i Island","beta_S_PIE",1.54846802350601,14
"Kaua'i Island","beta_S_PIE",0.299145280260093,14
"Kaua'i Island","beta_S_PIE",2.93655810168722,14
"Kaua'i Island","beta_S_PIE",1.50142482893306,14
"Kaua'i Island","beta_S_PIE",2.68173281187138,14
"Kaua'i Island","beta_S_PIE",1.26533514332363,14
"Maui Nui","beta_S_PIE",1.32999428729551,14
"Maui Nui","beta_S_PIE",1.01520980861179,14
"Maui Nui","beta_S_PIE",1.21184474338786,14
"Maui Nui","beta_S_PIE",1.61671675752755,14
"Maui Nui","beta_S_PIE",1.73803826583404,14
"O'ahu Island","beta_S_PIE",3.28572576552747,14
"O'ahu Island","beta_S_PIE",3.6312415272234,14
"O'ahu Island","beta_S_PIE",2.17875123980303,14
"O'ahu Island","beta_S_PIE",1.37004332985811,14
"O'ahu Island","beta_S_PIE",4.05697329248408,14
"Hawai'i Island","beta_S",2,15
"Hawai'i Island","beta_S",10,15
"Hawai'i Island","beta_S",2,15
"Hawai'i Island","beta_S",2.5,15
"Hawai'i Island","beta_S",10,15
"Kaua'i Island","beta_S",3.11111111111111,15
"Kaua'i Island","beta_S",4.66666666666667,15
"Kaua'i Island","beta_S",1.75,15
"Kaua'i Island","beta_S",9.33333333333333,15
"Kaua'i Island","beta_S",9.33333333333333,15
"Maui Nui","beta_S",1.57142857142857,15
"Maui Nui","beta_S",2.75,15
"Maui Nui","beta_S",2.2,15
"Maui Nui","beta_S",2.2,15
"Maui Nui","beta_S",5.5,15
"O'ahu Island","beta_S",2,15
