"geo_entity2","PlotID","SPP_CODE3A","Abundance_ha","r_PET","meanPET","meanMAP","totPlotArea","Iteration"
"O'ahu Island",468,"LEULEU",59,90.27770996093,1325.32857666016,1609.91758422852,6698.48,1
"O'ahu Island",468,"SCHTER",119,90.27770996093,1325.32857666016,1609.91758422852,6698.48,1
"O'ahu Island",468,"SYZCUM",1485,90.27770996093,1325.32857666016,1609.91758422852,6698.48,1
"O'ahu Island",229,"CASEQU",10,90.27770996093,1325.32857666016,1609.91758422852,6698.48,1
"O'ahu Island",229,"PSICAT",40,90.27770996093,1325.32857666016,1609.91758422852,6698.48,1
"O'ahu Island",344,"ALEMOL",59,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",344,"CINBUR",119,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",344,"PSICAT",6939,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",344,"PSIGUA",119,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",344,"SCHTER",59,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",143,"PSICAT",30,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",143,"SCHTER",10,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",320,"ALEMOL",59,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",320,"PSICAT",830,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",320,"SCHTER",119,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",376,"CASEQU",5399,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",376,"EUCROB",297,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",376,"FICMIC",771,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",376,"LEULEU",830,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",376,"SCHTER",3974,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",520,"PROPAL",59,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",338,"HELPOP",59,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",338,"SYZCUM",178,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",438,"CINVER",1425,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",438,"FALMOL",119,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",438,"PSICAT",771,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",438,"SCHTER",8012,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",457,"GREROB",714,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",457,"SCHTER",6708,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",50,"CORFRU",10,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",50,"PSICAT",40,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",1,"CORFRU",30,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",1,"PSICAT",60,95.20336914062,1327.03605957031,1984.40953369141,6530.37,2
"O'ahu Island",1,"CORFRU",30,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",1,"PSICAT",60,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",141,"ALEMOL",70,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",141,"GREROB",80,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",141,"SCHTER",210,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",141,"TREORI",10,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",376,"CASEQU",5399,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",376,"EUCROB",297,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",376,"FICMIC",771,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",376,"LEULEU",830,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",376,"SCHTER",3974,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",342,"ALEMOL",119,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",342,"LEULEU",5694,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",342,"TOOCIL",238,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",457,"GREROB",714,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",457,"SCHTER",6708,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",524,"SYZCUM",714,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",438,"CINVER",1425,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",438,"FALMOL",119,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",438,"PSICAT",771,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",438,"SCHTER",8012,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",50,"CORFRU",10,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",50,"PSICAT",40,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"ALEMOL",70,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"CORFRU",110,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"GREROB",10,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"LEULEU",20,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"PSIGUA",30,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",173,"SCHTER",120,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",374,"CASEQU",1068,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",374,"EUCROB",59,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",374,"SYZCUM",59,82.44689941406,1329.18516845703,2233.14829101563,7362.26,3
"O'ahu Island",438,"CINVER",1425,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",438,"FALMOL",119,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",438,"PSICAT",771,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",438,"SCHTER",8012,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",344,"ALEMOL",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",344,"CINBUR",119,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",344,"PSICAT",6939,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",344,"PSIGUA",119,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",344,"SCHTER",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",141,"ALEMOL",70,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",141,"GREROB",80,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",141,"SCHTER",210,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",141,"TREORI",10,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",376,"CASEQU",5399,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",376,"EUCROB",297,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",376,"FICMIC",771,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",376,"LEULEU",830,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",376,"SCHTER",3974,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",297,"ACACON",5935,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",297,"GREROB",119,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",297,"SCHTER",1187,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",297,"SYZCUM",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",319,"DILSUF",771,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",319,"MELQUI",238,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",300,"ACACON",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",300,"SYZCUM",178,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",461,"LEULEU",771,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",461,"SYZCUM",357,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",461,"TREORI",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",437,"CINBUR",2851,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",437,"CITCAU",59,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",437,"MELQUI",595,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",437,"PSICAT",771,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",342,"ALEMOL",119,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",342,"LEULEU",5694,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",342,"TOOCIL",238,70.23962402344,1327.91162109375,2011.41722412109,6379.61,4
"O'ahu Island",522,"PSICAT",6168,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",522,"PSIGUA",119,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",522,"SCHTER",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",296,"MELQUI",30,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",296,"PSICAT",140,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",296,"PSIGUA",10,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",296,"SYZCUM",50,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",297,"ACACON",5935,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",297,"GREROB",119,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",297,"SCHTER",1187,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",297,"SYZCUM",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",456,"GREROB",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",456,"PSICAT",771,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",456,"SCHACT",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",344,"ALEMOL",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",344,"CINBUR",119,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",344,"PSICAT",6939,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",344,"PSIGUA",119,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",344,"SCHTER",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",1,"CORFRU",30,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",1,"PSICAT",60,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",438,"CINVER",1425,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",438,"FALMOL",119,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",438,"PSICAT",771,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",438,"SCHTER",8012,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",440,"CLUROS",59,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",440,"LEULEU",10321,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",440,"SPACAM",1306,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",464,"LEULEU",5873,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",464,"PROPAL",178,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"ALEMOL",70,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"CORFRU",110,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"GREROB",10,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"LEULEU",20,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"PSIGUA",30,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",173,"SCHTER",120,104.6845703125,1349.58510742187,1312.02003173828,6866.6,5
"O'ahu Island",143,"PSICAT",30,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",143,"SCHTER",10,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"ALEMOL",70,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"CORFRU",110,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"GREROB",10,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"LEULEU",20,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"PSIGUA",30,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",173,"SCHTER",120,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",1,"CORFRU",30,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",1,"PSICAT",60,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",320,"ALEMOL",59,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",320,"PSICAT",830,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",320,"SCHTER",119,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",464,"LEULEU",5873,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",464,"PROPAL",178,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",141,"ALEMOL",70,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",141,"GREROB",80,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",141,"SCHTER",210,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",141,"TREORI",10,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",440,"CLUROS",59,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",440,"LEULEU",10321,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",440,"SPACAM",1306,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",468,"LEULEU",59,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",468,"SCHTER",119,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",468,"SYZCUM",1485,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",342,"ALEMOL",119,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",342,"LEULEU",5694,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",342,"TOOCIL",238,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",50,"CORFRU",10,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",50,"PSICAT",40,144.25634765625,1336.88576660156,1796.8198425293,7353.58,6
"O'ahu Island",374,"CASEQU",1068,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",374,"EUCROB",59,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",374,"SYZCUM",59,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",437,"CINBUR",2851,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",437,"CITCAU",59,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",437,"MELQUI",595,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",437,"PSICAT",771,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",285,"MYRFAY",90,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",285,"SCHTER",10,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",342,"ALEMOL",119,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",342,"LEULEU",5694,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",342,"TOOCIL",238,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",376,"CASEQU",5399,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",376,"EUCROB",297,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",376,"FICMIC",771,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",376,"LEULEU",830,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",376,"SCHTER",3974,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",1,"CORFRU",30,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",1,"PSICAT",60,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",143,"PSICAT",30,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",143,"SCHTER",10,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",440,"CLUROS",59,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",440,"LEULEU",10321,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",440,"SPACAM",1306,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"ALEMOL",70,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"CORFRU",110,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"GREROB",10,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"LEULEU",20,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"PSIGUA",30,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",173,"SCHTER",120,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",464,"LEULEU",5873,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",464,"PROPAL",178,148.19958496094,1343.75424804687,1945.53140258789,7194.15,7
"O'ahu Island",468,"LEULEU",59,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",468,"SCHTER",119,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",468,"SYZCUM",1485,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",320,"ALEMOL",59,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",320,"PSICAT",830,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",320,"SCHTER",119,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",438,"CINVER",1425,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",438,"FALMOL",119,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",438,"PSICAT",771,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",438,"SCHTER",8012,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",297,"ACACON",5935,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",297,"GREROB",119,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",297,"SCHTER",1187,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",297,"SYZCUM",59,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",229,"CASEQU",10,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",229,"PSICAT",40,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",437,"CINBUR",2851,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",437,"CITCAU",59,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",437,"MELQUI",595,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",437,"PSICAT",771,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",143,"PSICAT",30,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",143,"SCHTER",10,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",285,"MYRFAY",90,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",285,"SCHTER",10,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",464,"LEULEU",5873,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",464,"PROPAL",178,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",296,"MELQUI",30,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",296,"PSICAT",140,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",296,"PSIGUA",10,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",296,"SYZCUM",50,148.19958496094,1330.94962158203,1904.00294189453,7026.03,8
"O'ahu Island",143,"PSICAT",30,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",143,"SCHTER",10,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",141,"ALEMOL",70,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",141,"GREROB",80,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",141,"SCHTER",210,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",141,"TREORI",10,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",338,"HELPOP",59,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",338,"SYZCUM",178,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",300,"ACACON",59,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",300,"SYZCUM",178,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",1,"CORFRU",30,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",1,"PSICAT",60,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",437,"CINBUR",2851,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",437,"CITCAU",59,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",437,"MELQUI",595,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",437,"PSICAT",771,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",461,"LEULEU",771,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",461,"SYZCUM",357,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
"O'ahu Island",461,"TREORI",59,85.57153320312,1319.27021484375,1710.12874145508,7026.04,9
