"geo_entity2","PlotID","SPP_CODE3A","Abundance_ha","r_PET","meanPET","meanMAP","totPlotArea","Iteration"
"O'ahu Island",1,"NESSAN",10,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",1,"PSYODO",140,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",1,"STYTAM",10,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",1,"WIKOAH",10,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",229,"METPOL",100,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",296,"ACAKOA",40,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",296,"METPOL",490,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",296,"SANFRE",30,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",296,"STYTAM",90,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",296,"WIKOAH",30,67.7900390625,1322.38821847098,1760.08152553013,6008.68,2
"O'ahu Island",288,"KADAFF",20,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",288,"METPOL",340,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",437,"METPOL",7118,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",173,"DIOSAN",1420,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",173,"NESSAN",30,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",173,"REYSAN",10,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",173,"PSYODO",110,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",173,"SAPOAH",20,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",296,"ACAKOA",40,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",296,"METPOL",490,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",296,"SANFRE",30,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",296,"STYTAM",90,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",296,"WIKOAH",30,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"ANTPUL",80,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"DIOSAN",10,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"NESSAN",30,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"PISSAN",110,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"POUSAN",30,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"RAUSAN",40,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",141,"SAPOAH",480,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",461,"HIBTIL",3619,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",229,"METPOL",100,82.16784667968,1316.82278878348,1962.57636369978,5840.57,3
"O'ahu Island",50,"ACAKOA",70,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",50,"METPOL",460,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",50,"PSYHEX",20,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",50,"SCAGAU",20,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",50,"WIKOAH",10,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",319,"ACAKOA",59,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",319,"BOBSAN",1542,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",319,"METPOL",1780,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",319,"PSYMA2",2373,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"ANTPUL",80,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"DIOSAN",10,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"NESSAN",30,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"PISSAN",110,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"POUSAN",30,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"RAUSAN",40,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",141,"SAPOAH",480,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"ACAKOA",120,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"DIOSAN",30,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"METPOL",340,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"NESSAN",10,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"PSYODO",140,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"STYTAM",10,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",1,"WIKOAH",10,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",314,"ACAKOA",416,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",314,"METPOL",238,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",437,"METPOL",7118,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",288,"KADAFF",20,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",288,"METPOL",340,51.41064453124,1302.85930524554,2078.1909702846,5849.24,4
"O'ahu Island",285,"ILEANO",10,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",285,"KADAFF",40,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",285,"METPOL",430,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",461,"HIBTIL",3619,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"ACAKOA",160,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"ANTPLA",30,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"COPFOL",50,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"CYASPP",10,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"DIOSAN",20,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"METPOL",810,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"MYRLAN",10,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"MYRLES",10,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"PSYMA2",40,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"PSYODO",140,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"SANFRE",20,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"STYTAM",10,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",296,"ACAKOA",40,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",296,"METPOL",490,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",296,"SANFRE",30,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",296,"STYTAM",90,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",296,"WIKOAH",30,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",319,"ACAKOA",59,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",319,"BOBSAN",1542,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",319,"METPOL",1780,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",319,"PSYMA2",2373,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",437,"METPOL",7118,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",229,"METPOL",100,80.06701660156,1315.18132672991,2207.26456124442,5513.02,5
"O'ahu Island",143,"ACAKOA",160,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"ANTPLA",30,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"COPFOL",50,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"CYASPP",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"DIOSAN",20,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"METPOL",810,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"MYRLAN",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"MYRLES",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"PSYMA2",40,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"PSYODO",140,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"SANFRE",20,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",143,"STYTAM",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",314,"ACAKOA",416,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",314,"METPOL",238,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",288,"KADAFF",20,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",288,"METPOL",340,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"ANTPUL",80,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"DIOSAN",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"NESSAN",30,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"PISSAN",110,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"POUSAN",30,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"RAUSAN",40,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",141,"SAPOAH",480,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",285,"ILEANO",10,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",285,"KADAFF",40,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",285,"METPOL",430,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",461,"HIBTIL",3619,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",437,"METPOL",7118,63.73461914062,1302.03573172433,2199.86879185268,5513.02,6
"O'ahu Island",300,"ACAKOA",119,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",300,"BOBSAN",59,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",300,"METPOL",238,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",300,"SYZSAN",59,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"ACAKOA",160,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"ANTPLA",30,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"COPFOL",50,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"CYASPP",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"DIOSAN",20,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"METPOL",810,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"MYRLAN",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"MYRLES",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"PSYMA2",40,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"PSYODO",140,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"SANFRE",20,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",143,"STYTAM",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",437,"METPOL",7118,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",314,"ACAKOA",416,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",314,"METPOL",238,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",288,"KADAFF",20,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",288,"METPOL",340,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",50,"ACAKOA",70,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",50,"METPOL",460,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",50,"PSYHEX",20,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",50,"SCAGAU",20,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",50,"WIKOAH",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",285,"ILEANO",10,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",285,"KADAFF",40,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",285,"METPOL",430,47.36401367187,1296.17422921317,2107.73831612723,5849.24,7
"O'ahu Island",461,"HIBTIL",3619,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"ACAKOA",120,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"DIOSAN",30,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"METPOL",340,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"NESSAN",10,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"PSYODO",140,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"STYTAM",10,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",1,"WIKOAH",10,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",437,"METPOL",7118,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",288,"KADAFF",20,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",288,"METPOL",340,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",50,"ACAKOA",70,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",50,"METPOL",460,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",50,"PSYHEX",20,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",50,"SCAGAU",20,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",50,"WIKOAH",10,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",285,"ILEANO",10,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",285,"KADAFF",40,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",285,"METPOL",430,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",300,"ACAKOA",119,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",300,"BOBSAN",59,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",300,"METPOL",238,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",300,"SYZSAN",59,63.73461914062,1302.63188825335,1829.90553501674,5513.02,8
"O'ahu Island",296,"ACAKOA",40,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",296,"METPOL",490,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",296,"SANFRE",30,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",296,"STYTAM",90,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",296,"WIKOAH",30,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",173,"DIOSAN",1420,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",173,"NESSAN",30,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",173,"REYSAN",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",173,"PSYODO",110,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",173,"SAPOAH",20,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",50,"ACAKOA",70,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",50,"METPOL",460,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",50,"PSYHEX",20,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",50,"SCAGAU",20,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",50,"WIKOAH",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"ACAKOA",160,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"ANTPLA",30,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"COPFOL",50,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"CYASPP",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"DIOSAN",20,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"METPOL",810,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"MYRLAN",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"MYRLES",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"PSYMA2",40,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"PSYODO",140,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"SANFRE",20,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",143,"STYTAM",10,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",319,"ACAKOA",59,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",319,"BOBSAN",1542,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",319,"METPOL",1780,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",319,"PSYMA2",2373,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",461,"HIBTIL",3619,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",300,"ACAKOA",119,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",300,"BOBSAN",59,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",300,"METPOL",238,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",300,"SYZSAN",59,76.12377929687,1323.19832938058,2118.14725167411,5681.13,9
"O'ahu Island",285,"ILEANO",10,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",285,"KADAFF",40,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",285,"METPOL",430,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",319,"ACAKOA",59,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",319,"BOBSAN",1542,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",319,"METPOL",1780,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",319,"PSYMA2",2373,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",314,"ACAKOA",416,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",314,"METPOL",238,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",296,"ACAKOA",40,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",296,"METPOL",490,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",296,"SANFRE",30,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",296,"STYTAM",90,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",296,"WIKOAH",30,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",300,"ACAKOA",119,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",300,"BOBSAN",59,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",300,"METPOL",238,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",300,"SYZSAN",59,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",437,"METPOL",7118,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
"O'ahu Island",229,"METPOL",100,80.06701660156,1311.12384905134,2055.37585449219,5521.69,10
